message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
219;13.2971;0.977476;0.803514;1.979906;0.431890;-2.180714;-2.114555;-0.185269;
220;13.35;0.977476;0.803476;1.978559;0.431658;-2.179177;-2.113254;-0.187917;
221;13.41;0.977476;0.803439;1.977122;0.431415;-2.177690;-2.111571;-0.190860;
222;13.4701;0.978249;0.803396;1.975748;0.431219;-2.176084;-2.110045;-0.193962;
223;13.53;0.978249;0.803350;1.974391;0.430997;-2.174596;-2.108626;-0.196768;
224;13.59;0.978822;0.803312;1.973015;0.430764;-2.173022;-2.107090;-0.199728;
225;13.6581;0.979072;0.803288;1.971726;0.430569;-2.171455;-2.105846;-0.202410;
226;13.7182;0.978571;0.803236;1.970316;0.430319;-2.170053;-2.104320;-0.205168;
227;13.7781;0.978782;0.803177;1.968986;0.430090;-2.168516;-2.102860;-0.207901;
228;13.838;0.978993;0.803129;1.967664;0.429843;-2.167016;-2.101485;-0.210579;
229;13.8981;0.980778;0.803109;1.966337;0.429599;-2.165518;-2.100014;-0.213344;
230;13.958;0.980301;0.803071;1.965048;0.429372;-2.163921;-2.098553;-0.216278;
231;14.0179;0.980301;0.803039;1.963748;0.429084;-2.162359;-2.097164;-0.219019;
232;14.078;0.977714;0.803011;1.962466;0.428843;-2.160881;-2.095827;-0.221594;
233;14.1379;0.978869;0.802959;1.961177;0.428591;-2.159461;-2.094517;-0.223997;
234;14.198;0.980720;0.802919;1.959896;0.428349;-2.158021;-2.093193;-0.226582;
235;14.2579;0.980720;0.802892;1.958629;0.428119;-2.156531;-2.091753;-0.229227;
236;14.318;0.980720;0.802864;1.957363;0.427831;-2.155046;-2.090409;-0.231799;
237;14.378;0.978994;0.802821;1.956098;0.427575;-2.153675;-2.089022;-0.234355;
238;14.4381;0.978994;0.802759;1.954828;0.427304;-2.152175;-2.087563;-0.237067;
239;14.4979;0.981595;0.802733;1.953586;0.427090;-2.150657;-2.086171;-0.239780;
240;14.5582;0.983910;0.802709;1.952317;0.426872;-2.149190;-2.084800;-0.242314;
241;14.6181;0.981627;0.802660;1.951088;0.426618;-2.147700;-2.083375;-0.244987;
242;14.678;0.984610;0.802629;1.949864;0.426287;-2.146132;-2.081907;-0.247761;
243;14.7381;0.984563;0.802583;1.948642;0.425993;-2.144640;-2.080543;-0.250409;
244;14.7979;0.984563;0.802548;1.947446;0.425694;-2.143124;-2.079115;-0.253102;
245;14.8579;0.985198;0.802512;1.946257;0.425478;-2.141704;-2.077727;-0.255546;
246;14.9181;0.985300;0.802493;1.945056;0.425252;-2.140100;-2.076251;-0.258455;
247;14.9784;0.983823;0.802469;1.943874;0.424911;-2.138622;-2.074841;-0.261041;
248;15.0381;0.983754;0.802448;1.942673;0.424606;-2.137029;-2.073360;-0.263879;
249;15.098;0.983754;0.802411;1.941492;0.424365;-2.135460;-2.071906;-0.266762;
250;15.176;0.984556;0.802354;1.940342;0.424086;-2.133954;-2.070426;-0.269474;
251;15.228;0.983703;0.802320;1.939214;0.423818;-2.132452;-2.069171;-0.271931;
252;15.2881;0.983703;0.802300;1.937992;0.423477;-2.130889;-2.067411;-0.274892;
253;15.348;0.987763;0.802268;1.936845;0.423185;-2.129333;-2.065906;-0.277668;
254;15.4276;0.988640;0.802219;1.935691;0.422972;-2.127905;-2.064576;-0.280095;
255;15.484;0.988640;0.802190;1.934597;0.422695;-2.126417;-2.063400;-0.282436;
256;15.5476;0.988640;0.802171;1.933391;0.422313;-2.125017;-2.061796;-0.285110;
257;15.6041;0.988929;0.802133;1.932271;0.422022;-2.123471;-2.060364;-0.287761;
258;15.6684;0.988929;0.802092;1.931141;0.421782;-2.122061;-2.059005;-0.290186;
259;15.724;0.989075;0.802053;1.930029;0.421469;-2.120650;-2.057758;-0.292544;
260;15.7841;0.988283;0.802018;1.928924;0.421195;-2.119144;-2.056310;-0.295222;
261;15.8441;0.988283;0.801989;1.927836;0.420904;-2.117738;-2.055078;-0.297558;
262;15.904;0.989492;0.801970;1.926737;0.420568;-2.116281;-2.053663;-0.300065;
263;15.964;0.988885;0.801926;1.925651;0.420300;-2.114796;-2.052306;-0.302764;
264;16.0241;0.988885;0.801891;1.924554;0.420031;-2.113472;-2.050992;-0.304945;
265;16.084;0.987499;0.801879;1.923471;0.419670;-2.112090;-2.049685;-0.307247;
266;16.1441;0.987446;0.801858;1.922397;0.419315;-2.110730;-2.048396;-0.309503;
267;16.2039;0.989197;0.801822;1.921335;0.419009;-2.109331;-2.047152;-0.311766;
268;16.264;0.987467;0.801778;1.920266;0.418748;-2.108009;-2.045812;-0.313934;
269;16.3241;0.987467;0.801731;1.919206;0.418440;-2.106697;-2.044527;-0.316241;
270;16.3841;0.987467;0.801707;1.918140;0.418134;-2.105374;-2.043244;-0.318542;
271;16.4439;0.988916;0.801706;1.917106;0.417801;-2.103985;-2.042010;-0.320788;
272;16.5039;0.988994;0.801638;1.916049;0.417474;-2.102645;-2.040641;-0.323088;
273;16.5639;0.988994;0.801595;1.915032;0.417208;-2.101320;-2.039432;-0.325331;
274;16.6239;0.986837;0.801594;1.913988;0.416918;-2.099947;-2.038159;-0.327443;
275;16.6839;0.988789;0.801577;1.912964;0.416542;-2.098529;-2.036826;-0.329832;
276;16.7441;0.988789;0.801554;1.911960;0.416251;-2.097260;-2.035655;-0.331915;
277;16.8041;0.986162;0.801532;1.910946;0.415957;-2.096057;-2.034503;-0.333871;
278;16.8805;0.988178;0.801543;1.909952;0.415653;-2.094723;-2.033337;-0.335989;
279;16.9321;0.988178;0.801529;1.908981;0.415392;-2.093432;-2.032234;-0.338155;
280;16.9922;0.985103;0.801439;1.907972;0.415001;-2.092091;-2.030931;-0.340362;
281;17.0521;0.988326;0.801376;1.906966;0.414622;-2.090793;-2.029618;-0.342677;
282;17.1204;0.983302;0.801373;1.905991;0.414360;-2.089636;-2.028569;-0.344359;
283;17.1721;0.982133;0.801358;1.905001;0.414071;-2.088352;-2.027349;-0.346524;
284;17.2321;0.979503;0.801349;1.904046;0.413716;-2.087021;-2.026090;-0.348776;
285;17.2921;0.983849;0.801306;1.903061;0.413391;-2.085845;-2.024883;-0.350762;
286;17.352;0.983849;0.801260;1.902104;0.413087;-2.084497;-2.023605;-0.352950;
287;17.4201;0.983849;0.801233;1.901142;0.412796;-2.083249;-2.022437;-0.354912;
288;17.4741;0.982239;0.801229;1.900193;0.412461;-2.081909;-2.021205;-0.357066;
289;17.5401;0.977791;0.801217;1.899245;0.412115;-2.080750;-2.020104;-0.359037;
290;17.6002;0.983459;0.801168;1.898297;0.411777;-2.079543;-2.018973;-0.360787;
291;17.6601;0.983459;0.801138;1.897344;0.411485;-2.078447;-2.017931;-0.362421;
292;17.7201;0.979889;0.801140;1.896419;0.411146;-2.077232;-2.016820;-0.364301;
293;17.782;0.973656;0.801092;1.895469;0.410859;-2.076093;-2.015716;-0.366176;
294;17.8419;0.975576;0.801053;1.894582;0.410557;-2.074897;-2.014586;-0.368015;
295;17.9019;0.977222;0.801016;1.893647;0.410270;-2.073713;-2.013507;-0.369875;
296;17.9619;0.977222;0.801015;1.892731;0.409894;-2.072457;-2.012318;-0.371785;
297;18.0327;0.973122;0.801013;1.891834;0.409466;-2.071196;-2.011172;-0.373726;
298;18.0841;0.976628;0.800989;1.890950;0.409183;-2.070029;-2.010133;-0.375471;
299;18.144;0.971847;0.800969;1.890037;0.408889;-2.068800;-2.008952;-0.377455;
300;18.2219;0.971847;0.800935;1.889146;0.408533;-2.067591;-2.007758;-0.379363;
301;18.2741;0.973312;0.800913;1.888299;0.408188;-2.066394;-2.006861;-0.381043;
302;18.3392;0.970313;0.800875;1.887380;0.407937;-2.065331;-2.005706;-0.382710;
303;18.3942;0.970313;0.800860;1.886520;0.407624;-2.064204;-2.004612;-0.384408;
304;18.4539;0.968958;0.800825;1.885637;0.407310;-2.063129;-2.003539;-0.386091;
305;18.5143;0.969586;0.800798;1.884771;0.406948;-2.061921;-2.002449;-0.387973;
306;18.58;0.966171;0.800795;1.883889;0.406579;-2.060774;-2.001372;-0.389718;
307;18.636;0.966171;0.800774;1.883038;0.406260;-2.059620;-2.000336;-0.391488;
308;18.6959;0.965894;0.800742;1.882163;0.405972;-2.058466;-1.999184;-0.393409;
309;18.7691;0.967372;0.800729;1.881319;0.405628;-2.057202;-1.998004;-0.395415;
310;18.8295;0.966545;0.800697;1.880499;0.405338;-2.056071;-1.996993;-0.397224;
311;18.8971;0.964541;0.800640;1.879628;0.405021;-2.054953;-1.995843;-0.398902;
312;18.9501;0.962657;0.800641;1.878827;0.404687;-2.053821;-1.994889;-0.400639;
