message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
164;9.93172;0.935635;0.808932;2.043686;0.186614;-2.233431;-2.164088;-0.086100;
165;9.9916;0.944813;0.808819;2.041909;0.186444;-2.230285;-2.161153;-0.091999;
166;10.0516;0.932990;0.808736;2.040132;0.186311;-2.227144;-2.158273;-0.098141;
167;10.1173;0.932990;0.808698;2.038391;0.186212;-2.224006;-2.155092;-0.104657;
168;10.1774;0.940970;0.808679;2.036741;0.186094;-2.220658;-2.152105;-0.111287;
169;10.2373;0.938785;0.808610;2.035161;0.185945;-2.217163;-2.149005;-0.118148;
170;10.2918;0.940238;0.808546;2.033505;0.185819;-2.213740;-2.145539;-0.125173;
171;10.3518;0.940051;0.808516;2.031828;0.185651;-2.210306;-2.142399;-0.131776;
172;10.4118;0.936852;0.808467;2.030108;0.185466;-2.206900;-2.139103;-0.138574;
173;10.4718;0.937573;0.808380;2.028487;0.185252;-2.203340;-2.135755;-0.145395;
174;10.5372;0.942688;0.808349;2.026879;0.185101;-2.199826;-2.132436;-0.152260;
175;10.5917;0.944284;0.808336;2.025306;0.184908;-2.196203;-2.129027;-0.159203;
176;10.6573;0.944284;0.808275;2.023639;0.184673;-2.192823;-2.125656;-0.165833;
177;10.7119;0.942614;0.808221;2.022007;0.184475;-2.189265;-2.122391;-0.172574;
178;10.7718;0.943621;0.808166;2.020401;0.184274;-2.185620;-2.119022;-0.179531;
179;10.8317;0.942077;0.808114;2.018854;0.184017;-2.182010;-2.115674;-0.186170;
180;10.9045;0.948933;0.808095;2.017353;0.183760;-2.178283;-2.112354;-0.193035;
181;10.9654;0.948933;0.808040;2.015764;0.183494;-2.174803;-2.109012;-0.199450;
182;11.0178;0.944132;0.807989;2.014177;0.183213;-2.171113;-2.105684;-0.205951;
183;11.0778;0.943549;0.807927;2.012630;0.182970;-2.167362;-2.102128;-0.212921;
184;11.1378;0.943977;0.807874;2.011035;0.182714;-2.163755;-2.098781;-0.219344;
185;11.1979;0.943218;0.807815;2.009583;0.182381;-2.159972;-2.095291;-0.226160;
186;11.2654;0.941952;0.807812;2.008021;0.182081;-2.156393;-2.091939;-0.232424;
