message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
1267;76.2041;0.962494;0.812017;1.879428;0.326554;1.611755;2.442814;-3.079083;
1268;76.2641;0.962165;0.812011;1.879034;0.326212;1.611799;2.441681;-3.079042;
1269;76.324;0.959103;0.811986;1.878646;0.325875;1.611727;2.440468;-3.079121;
1270;76.3841;0.959103;0.811968;1.878208;0.325510;1.611581;2.439193;-3.079264;
1271;76.444;0.961136;0.811945;1.877781;0.325181;1.611635;2.438155;-3.079185;
1272;76.504;0.961136;0.811920;1.877392;0.324873;1.611631;2.436988;-3.079156;
1273;76.564;0.960847;0.811912;1.876999;0.324543;1.611639;2.435949;-3.079147;
1274;76.6241;0.960847;0.811900;1.876588;0.324128;1.611612;2.434891;-3.079149;
1275;76.6841;0.964278;0.811884;1.876188;0.323775;1.611413;2.433615;-3.079389;
1276;76.7455;0.964278;0.811856;1.875780;0.323464;1.611336;2.432613;-3.079434;
1277;76.8041;0.963010;0.811833;1.875382;0.323108;1.611390;2.431579;-3.079329;
1278;76.8641;0.963010;0.811812;1.875001;0.322777;1.611409;2.430536;-3.079343;
1279;76.9241;0.966416;0.811791;1.874601;0.322463;1.611301;2.429322;-3.079373;
1280;76.9842;0.965307;0.811799;1.874184;0.322125;1.611182;2.428086;-3.079482;
1281;77.0441;0.966135;0.811777;1.873785;0.321752;1.611154;2.426960;-3.079489;
1282;77.1052;0.964055;0.811767;1.873401;0.321405;1.610945;2.425666;-3.079726;
1283;77.1642;0.964055;0.811738;1.873012;0.321110;1.611038;2.424576;-3.079625;
1284;77.2266;0.963363;0.811726;1.872620;0.320703;1.611007;2.423341;-3.079653;
1285;77.2842;0.964752;0.811723;1.872224;0.320375;1.611007;2.422185;-3.079623;
1286;77.3465;0.965010;0.811719;1.871810;0.320090;1.610790;2.420993;-3.079803;
1287;77.4041;0.963884;0.811675;1.871454;0.319738;1.610831;2.419790;-3.079729;
1288;77.4641;0.966127;0.811641;1.871095;0.319396;1.610814;2.418623;-3.079791;
1289;77.5243;0.964007;0.811616;1.870705;0.319015;1.610898;2.417596;-3.079666;
1290;77.5841;0.964052;0.811627;1.870306;0.318679;1.610930;2.416715;-3.079704;
1291;77.6446;0.964052;0.811614;1.869922;0.318339;1.610914;2.415717;-3.079723;
1292;77.7047;0.964052;0.811595;1.869540;0.318020;1.610835;2.414647;-3.079786;
1293;77.7641;0.961762;0.811575;1.869167;0.317684;1.610888;2.413654;-3.079740;
1294;77.8259;0.961762;0.811554;1.868795;0.317383;1.610948;2.412724;-3.079694;
1295;77.8841;0.965515;0.811537;1.868412;0.317020;1.610890;2.411624;-3.079706;
1296;77.9453;0.965515;0.811521;1.868010;0.316674;1.610856;2.410600;-3.079739;
1297;78.0041;0.965370;0.811504;1.867636;0.316340;1.610757;2.409402;-3.079836;
1298;78.0641;0.965370;0.811495;1.867289;0.316004;1.610801;2.408439;-3.079830;
1299;78.1257;0.965370;0.811477;1.866916;0.315677;1.610747;2.407272;-3.079811;
1300;78.1841;0.967857;0.811462;1.866532;0.315356;1.610688;2.406191;-3.079844;
1301;78.2445;0.965780;0.811456;1.866155;0.314969;1.610675;2.405121;-3.079910;
1302;78.3041;0.965780;0.811432;1.865783;0.314679;1.610685;2.404067;-3.079887;
1303;78.3641;0.964105;0.811444;1.865430;0.314397;1.610722;2.403013;-3.079875;
1304;78.4241;0.964105;0.811431;1.865093;0.314024;1.610682;2.401850;-3.079925;
1305;78.4841;0.965433;0.811400;1.864703;0.313664;1.610449;2.400480;-3.080051;
1306;78.5441;0.960553;0.811357;1.864317;0.313315;1.610369;2.399331;-3.080120;
1307;78.604;0.964404;0.811329;1.863956;0.313036;1.610121;2.398040;-3.080337;
1308;78.6641;0.965053;0.811263;1.863623;0.312689;1.610021;2.396933;-3.080450;
1309;78.7241;0.965929;0.811314;1.863249;0.312345;1.610274;2.396188;-3.080225;
1310;78.7841;0.955745;0.811337;1.862874;0.311997;1.610164;2.395054;-3.080326;
1311;78.844;0.966423;0.811322;1.862508;0.311681;1.610239;2.394312;-3.080257;
1312;78.904;0.966423;0.811276;1.862142;0.311327;1.610347;2.393378;-3.080102;
1313;78.964;0.966227;0.811224;1.861796;0.311025;1.610397;2.392421;-3.080046;
1314;79.0239;0.966227;0.811210;1.861458;0.310671;1.610370;2.391315;-3.080061;
1315;79.084;0.961301;0.811229;1.861112;0.310322;1.610339;2.390253;-3.080095;
1316;79.144;0.966439;0.811221;1.860715;0.310032;1.610258;2.389187;-3.080145;
1317;79.2041;0.958857;0.811204;1.860341;0.309707;1.610075;2.387979;-3.080258;
1318;79.2642;0.964380;0.811183;1.859995;0.309385;1.610089;2.386921;-3.080272;
1319;79.3241;0.966923;0.811162;1.859669;0.309072;1.610047;2.385841;-3.080330;
1320;79.3843;0.965622;0.811137;1.859334;0.308737;1.609968;2.384791;-3.080421;
1321;79.4441;0.964261;0.811124;1.858996;0.308372;1.609984;2.383801;-3.080400;
1322;79.5041;0.966296;0.811107;1.858650;0.308056;1.610049;2.382859;-3.080319;
1323;79.5641;0.962225;0.811088;1.858275;0.307722;1.609972;2.381861;-3.080403;
1324;79.6265;0.961797;0.811061;1.857931;0.307377;1.609985;2.380889;-3.080377;
1325;79.6841;0.963351;0.811060;1.857618;0.307103;1.609888;2.379829;-3.080451;
1326;79.744;0.963351;0.811036;1.857302;0.306783;1.609853;2.378857;-3.080531;
1327;79.8043;0.965819;0.811024;1.856935;0.306436;1.609839;2.377908;-3.080494;
1328;79.8641;0.964496;0.811001;1.856570;0.306135;1.609677;2.376802;-3.080632;
1329;79.9241;0.963842;0.810997;1.856210;0.305791;1.609717;2.376017;-3.080584;
1330;79.9865;0.961283;0.810988;1.855890;0.305438;1.609723;2.375008;-3.080572;
1331;80.044;0.965370;0.810976;1.855570;0.305150;1.609775;2.374119;-3.080552;
1332;80.1041;0.959105;0.810978;1.855236;0.304812;1.609730;2.373099;-3.080551;
1333;80.1641;0.963684;0.810947;1.854912;0.304482;1.609659;2.372019;-3.080648;
1334;80.2241;0.963441;0.810924;1.854557;0.304186;1.609605;2.371013;-3.080646;
1335;80.2841;0.963077;0.810900;1.854202;0.303883;1.609440;2.369885;-3.080816;
1336;80.3441;0.962973;0.810923;1.853882;0.303543;1.609382;2.368672;-3.080824;
1337;80.4059;0.963491;0.810903;1.853564;0.303228;1.609336;2.367607;-3.080900;
1338;80.4641;0.963491;0.810879;1.853238;0.302858;1.609170;2.366375;-3.081001;
1339;80.5241;0.961858;0.810840;1.852906;0.302542;1.609209;2.365455;-3.080950;
1340;80.586;0.956456;0.810812;1.852581;0.302220;1.609100;2.364362;-3.081015;
1341;80.6446;0.955955;0.810822;1.852244;0.301943;1.609013;2.363327;-3.081093;
1342;80.7041;0.955955;0.810816;1.851932;0.301612;1.608990;2.362233;-3.081101;
1343;80.7641;0.958821;0.810798;1.851632;0.301292;1.609013;2.361217;-3.081092;
1344;80.8241;0.964599;0.810780;1.851313;0.301017;1.608966;2.360217;-3.081139;
1345;80.8841;0.966798;0.810762;1.850975;0.300641;1.608911;2.359324;-3.081211;
1346;80.9441;0.960577;0.810734;1.850640;0.300301;1.608890;2.358464;-3.081185;
1347;81.004;0.956799;0.810711;1.850294;0.300000;1.608834;2.357545;-3.081191;
1348;81.0641;0.967496;0.810705;1.849981;0.299667;1.608935;2.356745;-3.081131;
1349;81.124;0.967496;0.810705;1.849676;0.299361;1.608998;2.355915;-3.081068;
1350;81.1841;0.965662;0.810697;1.849373;0.299067;1.609009;2.354989;-3.081098;
1351;81.2442;0.964306;0.810673;1.849046;0.298751;1.608904;2.353999;-3.081181;
1352;81.3041;0.963703;0.810629;1.848734;0.298452;1.608901;2.353002;-3.081173;
1353;81.3641;0.959191;0.810608;1.848416;0.298084;1.608899;2.352071;-3.081136;
1354;81.4241;0.958107;0.810609;1.848091;0.297779;1.608906;2.351159;-3.081156;
1355;81.4861;0.961011;0.810612;1.847794;0.297495;1.608820;2.350085;-3.081250;
1356;81.546;0.962030;0.810625;1.847485;0.297157;1.608817;2.349070;-3.081288;
1357;81.6059;0.961334;0.810588;1.847181;0.296830;1.608765;2.348021;-3.081307;
1358;81.6659;0.961334;0.810567;1.846862;0.296541;1.608823;2.347089;-3.081228;
1359;81.7299;0.960365;0.810538;1.846555;0.296266;1.608792;2.346077;-3.081265;
1360;81.7899;0.960365;0.810517;1.846236;0.295937;1.608760;2.345039;-3.081278;
1361;81.8501;0.966150;0.810499;1.845936;0.295581;1.608745;2.343979;-3.081242;
1362;81.91;0.958302;0.810488;1.845643;0.295306;1.608731;2.343034;-3.081282;
1363;81.9701;0.964856;0.810487;1.845347;0.294956;1.608727;2.342108;-3.081294;
1364;82.0345;0.960162;0.810485;1.845023;0.294633;1.608645;2.341153;-3.081367;
1365;82.1023;0.959761;0.810462;1.844705;0.294306;1.608470;2.340206;-3.081562;
