message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
152;9.14405;0.971842;0.803061;2.110162;0.085029;-2.096921;-2.035063;-0.328632;
153;9.19912;0.971842;0.803057;2.109037;0.084659;-2.091833;-2.030388;-0.336737;
154;9.25908;0.965328;0.803000;2.107936;0.084295;-2.086710;-2.025584;-0.344819;
155;9.31949;0.964928;0.802982;2.106685;0.083855;-2.081799;-2.020952;-0.352427;
156;9.37907;0.964928;0.802948;2.105545;0.083479;-2.076641;-2.016082;-0.360441;
157;9.43905;0.956382;0.802880;2.104409;0.083096;-2.071411;-2.011056;-0.368691;
158;9.49914;0.958531;0.802877;2.103256;0.082688;-2.066337;-2.006306;-0.376560;
159;9.559;0.956108;0.802847;2.102150;0.082290;-2.061285;-2.001543;-0.384180;
160;9.61913;0.956108;0.802806;2.100995;0.081838;-2.056391;-1.996837;-0.391554;
161;9.67916;0.945864;0.802784;2.099943;0.081464;-2.051191;-1.992001;-0.399434;
162;9.73915;0.945538;0.802795;2.098796;0.081018;-2.046215;-1.987305;-0.407007;
163;9.80147;0.942474;0.802762;2.097628;0.080571;-2.041170;-1.982480;-0.414529;
164;9.85936;0.937272;0.802702;2.096549;0.080109;-2.036220;-1.977665;-0.421717;
165;9.91912;0.933868;0.802682;2.095515;0.079663;-2.031245;-1.973090;-0.428927;
166;9.97911;0.929192;0.802665;2.094330;0.079176;-2.026475;-1.968539;-0.435781;
167;10.0391;0.927897;0.802626;2.093308;0.078707;-2.021324;-1.963835;-0.443079;
168;10.0991;0.927897;0.802643;2.092227;0.078229;-2.016346;-1.959124;-0.450310;
169;10.1592;0.921784;0.802590;2.091106;0.077725;-2.011351;-1.954564;-0.457213;
170;10.2241;0.918603;0.802563;2.090084;0.077240;-2.006253;-1.949798;-0.464258;
171;10.2791;0.918603;0.802558;2.089105;0.076744;-2.001094;-1.945098;-0.471419;
172;10.3441;0.913286;0.802492;2.088019;0.076251;-1.996211;-1.940532;-0.478142;
173;10.3991;0.907182;0.802445;2.086947;0.075685;-1.991177;-1.935911;-0.484811;
174;10.4591;0.903350;0.802408;2.085937;0.075134;-1.985943;-1.931037;-0.491799;
175;10.5191;0.893829;0.802364;2.084826;0.074568;-1.981029;-1.926328;-0.498382;
176;10.5792;0.890264;0.802359;2.083828;0.074031;-1.975874;-1.921463;-0.505377;
177;10.6441;0.889296;0.802346;2.082873;0.073527;-1.970600;-1.916612;-0.512423;
178;10.6992;0.889296;0.802321;2.081872;0.072953;-1.965509;-1.911794;-0.519139;
179;10.7592;0.880338;0.802296;2.080843;0.072377;-1.960317;-1.907037;-0.525988;
180;10.8191;0.880338;0.802248;2.079895;0.071844;-1.955076;-1.902004;-0.532832;
181;10.8842;0.869132;0.802186;2.078839;0.071212;-1.950075;-1.897217;-0.539186;
182;10.939;0.869132;0.802203;2.077851;0.070653;-1.944916;-1.892338;-0.545931;
183;10.999;0.863499;0.802181;2.076960;0.070107;-1.939560;-1.887378;-0.552770;
184;11.0591;0.863499;0.802143;2.076008;0.069453;-1.934327;-1.882581;-0.559273;
185;11.1191;0.847159;0.802133;2.074990;0.068876;-1.929262;-1.877592;-0.565783;
186;11.184;0.846796;0.802133;2.074125;0.068313;-1.923648;-1.872286;-0.573001;
187;11.2391;0.842392;0.802084;2.073135;0.067673;-1.918073;-1.867071;-0.579934;
188;11.2991;0.837092;0.802026;2.072142;0.066999;-1.912382;-1.861601;-0.586938;
189;11.359;0.835466;0.802035;2.071270;0.066440;-1.906365;-1.855941;-0.594728;
190;11.419;0.835466;0.801995;2.070313;0.065769;-1.900657;-1.850727;-0.601468;
191;11.4791;0.815867;0.802032;2.069479;0.065187;-1.894747;-1.845316;-0.609047;
192;11.5391;0.815867;0.801976;2.068529;0.064537;-1.888968;-1.839878;-0.615794;
193;11.5991;0.807266;0.801961;2.067605;0.063854;-1.883119;-1.834456;-0.622786;
194;11.6591;0.807266;0.801973;2.066763;0.063299;-1.877116;-1.828639;-0.630264;
195;11.7192;0.798644;0.801925;2.065832;0.062580;-1.871272;-1.823184;-0.637183;
