message_number;message_time_s;Ellipse_factor;X;Y;Z;alfa;beta;gamma
959;57.8261;0.969154;0.811414;2.090702;0.408680;1.769276;2.973150;-2.930004;
960;57.8865;0.969690;0.811389;2.089552;0.408480;1.766264;2.970786;-2.932967;
961;57.9461;0.971669;0.811364;2.088419;0.408336;1.763530;2.968477;-2.935625;
962;58.007;0.968765;0.811335;2.087268;0.408142;1.760557;2.965904;-2.938563;
963;58.0662;0.972461;0.811306;2.086135;0.407915;1.758035;2.963589;-2.941050;
964;58.1261;0.972461;0.811274;2.084993;0.407659;1.755264;2.961222;-2.943821;
965;58.1861;0.970472;0.811242;2.083843;0.407500;1.752391;2.958628;-2.946655;
966;58.2461;0.966972;0.811208;2.082719;0.407272;1.749665;2.956157;-2.949353;
967;58.3061;0.970445;0.811172;2.081595;0.407057;1.747533;2.954062;-2.951342;
968;58.37;0.970445;0.811137;2.080471;0.406929;1.745089;2.951728;-2.953814;
969;58.4302;0.968391;0.811102;2.079347;0.406684;1.742755;2.949412;-2.956108;
970;58.4901;0.968391;0.811061;2.078197;0.406451;1.740502;2.947175;-2.958314;
971;58.5501;0.968391;0.811029;2.077100;0.406280;1.738592;2.944949;-2.960188;
972;58.6101;0.968391;0.810994;2.075976;0.406029;1.736323;2.942632;-2.962449;
973;58.6702;0.975870;0.810958;2.074861;0.405784;1.734223;2.940330;-2.964514;
974;58.7301;0.975870;0.810951;2.073763;0.405606;1.732462;2.938204;-2.966196;
975;58.7901;0.979563;0.810979;2.072654;0.405352;1.730464;2.935963;-2.968094;
976;58.8504;0.976539;0.811010;2.071563;0.405134;1.728501;2.933721;-2.970073;
977;58.9102;0.978385;0.811021;2.070499;0.404938;1.726272;2.931222;-2.972310;
978;58.9715;0.980788;0.811034;2.069426;0.404702;1.724567;2.929014;-2.973993;
979;59.0301;0.981373;0.811023;2.068337;0.404468;1.722790;2.926620;-2.975731;
980;59.0901;0.978453;0.811007;2.067265;0.404201;1.721224;2.924177;-2.977271;
981;59.1502;0.979133;0.810986;2.066175;0.403966;1.719538;2.921801;-2.978861;
982;59.2104;0.979133;0.810968;2.065103;0.403725;1.718207;2.919661;-2.980161;
983;59.2701;0.977344;0.810949;2.064040;0.403510;1.716492;2.917267;-2.981830;
984;59.3301;0.977344;0.810941;2.062968;0.403271;1.714935;2.914929;-2.983330;
985;59.3901;0.980366;0.810923;2.061895;0.403048;1.713453;2.912609;-2.984840;
986;59.4502;0.983199;0.810899;2.060832;0.402797;1.712034;2.910224;-2.986226;
987;59.5103;0.982948;0.810884;2.059778;0.402563;1.710202;2.907650;-2.987971;
988;59.5702;0.984496;0.810865;2.058714;0.402274;1.709080;2.905418;-2.989014;
989;59.6301;0.982323;0.810834;2.057660;0.402034;1.707548;2.902998;-2.990533;
990;59.6901;0.983324;0.810815;2.056623;0.401795;1.705891;2.900460;-2.992151;
991;59.7501;0.986696;0.810841;2.055592;0.401532;1.704237;2.897965;-2.993799;
992;59.8101;0.986696;0.810848;2.054544;0.401286;1.702957;2.895575;-2.995024;
993;59.8701;0.985710;0.810806;2.053517;0.401070;1.701410;2.893075;-2.996495;
994;59.9301;0.984581;0.810754;2.052526;0.400785;1.700081;2.890547;-2.997812;
995;59.9901;0.981003;0.810708;2.051499;0.400532;1.698922;2.888341;-2.998896;
996;60.05;0.981795;0.810707;2.050487;0.400240;1.697857;2.886048;-2.999920;
997;60.11;0.988215;0.810713;2.049466;0.399975;1.696686;2.883759;-3.001095;
998;60.1701;0.983154;0.810695;2.048428;0.399689;1.695647;2.881546;-3.002095;
999;60.2301;0.987917;0.810672;2.047426;0.399478;1.694538;2.879256;-3.003193;
1000;60.2902;0.985511;0.810646;2.046433;0.399205;1.693282;2.876703;-3.004427;
1001;60.3501;0.986418;0.810598;2.045423;0.398922;1.692147;2.874518;-3.005501;
1002;60.4101;0.987968;0.810577;2.044403;0.398681;1.691206;2.872363;-3.006354;
1003;60.4702;0.988634;0.810572;2.043408;0.398376;1.690607;2.870212;-3.006947;
1004;60.5306;0.988634;0.810561;2.042413;0.398071;1.689446;2.867800;-3.008053;
1005;60.5901;0.988385;0.810548;2.041437;0.397814;1.688624;2.865641;-3.008841;
1006;60.6501;0.985603;0.810535;2.040424;0.397568;1.687623;2.863302;-3.009794;
1007;60.7101;0.985603;0.810519;2.039448;0.397272;1.686432;2.860892;-3.010969;
1008;60.7701;0.989933;0.810496;2.038445;0.397008;1.685521;2.858673;-3.011810;
1009;60.8302;0.988656;0.810459;2.037487;0.396764;1.684742;2.856575;-3.012529;
1010;60.8901;0.990218;0.810453;2.036509;0.396412;1.684214;2.854628;-3.013027;
1011;60.9505;0.989700;0.810438;2.035558;0.396121;1.683404;2.852552;-3.013830;
1012;61.0101;0.988948;0.810430;2.034598;0.395840;1.682757;2.850550;-3.014500;
1013;61.0701;0.988948;0.810401;2.033648;0.395566;1.682097;2.848528;-3.015103;
1014;61.1301;0.988057;0.810357;2.032691;0.395286;1.681200;2.846310;-3.015952;
1015;61.1902;0.989152;0.810346;2.031739;0.395012;1.680634;2.844323;-3.016490;
1016;61.2501;0.989152;0.810337;2.030779;0.394728;1.679689;2.842169;-3.017379;
1017;61.3101;0.987765;0.810319;2.029828;0.394425;1.678867;2.840009;-3.018170;
1018;61.3701;0.988659;0.810282;2.028896;0.394147;1.678161;2.837822;-3.018869;
1019;61.4301;0.988144;0.810257;2.027954;0.393816;1.677399;2.835638;-3.019592;
1020;61.4901;0.987101;0.810240;2.027003;0.393523;1.676598;2.833475;-3.020358;
1021;61.5502;0.987673;0.810228;2.026059;0.393277;1.675817;2.831166;-3.021133;
1022;61.6104;0.987673;0.810230;2.025124;0.392937;1.675028;2.829066;-3.021832;
1023;61.6701;0.986817;0.810208;2.024199;0.392645;1.674434;2.827080;-3.022363;
1024;61.7316;0.987015;0.810179;2.023257;0.392351;1.673667;2.825102;-3.023121;
1025;61.7901;0.986798;0.810159;2.022340;0.392023;1.673084;2.823136;-3.023661;
1026;61.8501;0.986798;0.810134;2.021416;0.391728;1.672621;2.821432;-3.024103;
1027;61.9109;0.985678;0.810106;2.020500;0.391492;1.671581;2.818973;-3.025097;
1028;61.9702;0.985949;0.810107;2.019581;0.391144;1.671084;2.817166;-3.025586;
1029;62.0301;0.985949;0.810085;2.018682;0.390850;1.670556;2.815238;-3.026054;
1030;62.0902;0.985927;0.810052;2.017776;0.390530;1.669552;2.812839;-3.027010;
1031;62.1501;0.984286;0.810017;2.016896;0.390199;1.668948;2.810895;-3.027597;
1032;62.2101;0.982597;0.809988;2.015997;0.389914;1.668090;2.808717;-3.028367;
1033;62.2701;0.982014;0.809989;2.015113;0.389615;1.667587;2.806891;-3.028853;
1034;62.3301;0.981788;0.809974;2.014213;0.389314;1.666780;2.804750;-3.029657;
1035;62.3901;0.980631;0.809936;2.013333;0.389021;1.665869;2.802534;-3.030531;
1036;62.4519;0.983001;0.809902;2.012435;0.388702;1.665284;2.800586;-3.031068;
1037;62.5101;0.983001;0.809886;2.011561;0.388368;1.664663;2.798600;-3.031682;
1038;62.5701;0.979911;0.809885;2.010668;0.388063;1.663865;2.796542;-3.032434;
1039;62.63;0.978960;0.809884;2.009792;0.387722;1.663478;2.794831;-3.032741;
1040;62.69;0.978224;0.809865;2.008901;0.387448;1.662758;2.792913;-3.033461;
1041;62.75;0.977439;0.809863;2.008025;0.387148;1.662165;2.791007;-3.034024;
1042;62.81;0.977439;0.809830;2.007161;0.386793;1.661682;2.789052;-3.034454;
1043;62.87;0.980309;0.809793;2.006298;0.386494;1.661209;2.787179;-3.034911;
1044;62.93;0.976516;0.809782;2.005423;0.386154;1.660687;2.785308;-3.035429;
1045;62.99;0.971843;0.809755;2.004558;0.385818;1.660150;2.783356;-3.035900;
1046;63.05;0.978213;0.809719;2.003712;0.385557;1.659519;2.781286;-3.036482;
1047;63.1099;0.973115;0.809684;2.002839;0.385224;1.659269;2.779455;-3.036633;
1048;63.17;0.975678;0.809679;2.002008;0.384896;1.658746;2.777440;-3.037199;
1049;63.2301;0.971991;0.809612;2.001156;0.384579;1.658285;2.775585;-3.037612;
1050;63.2972;0.971991;0.809546;2.000332;0.384206;1.657892;2.773643;-3.038020;
1051;63.352;0.971912;0.809563;1.999488;0.383898;1.657252;2.771698;-3.038624;
1052;63.412;0.973513;0.809548;1.998666;0.383618;1.656954;2.769915;-3.038897;
1053;63.4721;0.971738;0.809620;1.997815;0.383272;1.656375;2.767985;-3.039400;
1054;63.532;0.968453;0.809638;1.996979;0.382938;1.655796;2.766098;-3.039983;
1055;63.592;0.969294;0.809601;1.996168;0.382648;1.655634;2.764449;-3.040149;
1056;63.652;0.969294;0.809573;1.995320;0.382304;1.655137;2.762594;-3.040622;
1057;63.712;0.967905;0.809539;1.994517;0.381985;1.654916;2.761013;-3.040843;
1058;63.7721;0.969630;0.809495;1.993689;0.381648;1.654514;2.759045;-3.041212;
1059;63.8321;0.965564;0.809463;1.992886;0.381348;1.654240;2.757300;-3.041407;
1060;63.892;0.965564;0.809449;1.992053;0.380984;1.654047;2.755543;-3.041600;
1061;63.9521;0.965719;0.809431;1.991230;0.380715;1.653438;2.753361;-3.042143;
1062;64.0121;0.964617;0.809429;1.990413;0.380321;1.653185;2.751653;-3.042368;
1063;64.0722;0.965340;0.809419;1.989607;0.379937;1.652866;2.749782;-3.042636;
1064;64.132;0.965340;0.809379;1.988813;0.379696;1.652361;2.747802;-3.043135;
1065;64.192;0.964336;0.809346;1.988000;0.379426;1.652070;2.746116;-3.043420;
1066;64.252;0.960871;0.809334;1.987202;0.379030;1.651813;2.744365;-3.043682;
1067;64.3121;0.960302;0.809312;1.986415;0.378665;1.651351;2.742422;-3.044143;
1068;64.3722;0.956942;0.809287;1.985628;0.378337;1.651065;2.740778;-3.044377;
1069;64.4321;0.956942;0.809284;1.984828;0.378000;1.650670;2.739080;-3.044700;
1070;64.4921;0.956942;0.809254;1.984041;0.377638;1.650387;2.737266;-3.044955;
1071;64.5521;0.954946;0.809212;1.983283;0.377365;1.650014;2.735463;-3.045348;
1072;64.6127;0.955778;0.809196;1.982476;0.377026;1.649558;2.733662;-3.045733;
1073;64.6721;0.955940;0.809169;1.981715;0.376675;1.649326;2.732013;-3.045954;
1074;64.7322;0.951830;0.809166;1.980951;0.376331;1.648866;2.730049;-3.046421;
1075;64.7922;0.957005;0.809149;1.980170;0.376014;1.648354;2.728087;-3.046889;
1076;64.8521;0.957005;0.809128;1.979408;0.375679;1.647844;2.726105;-3.047339;
1077;64.9122;0.949604;0.809096;1.978629;0.375347;1.647353;2.724245;-3.047780;
1078;64.9729;0.949604;0.809079;1.977876;0.375007;1.647126;2.722403;-3.047978;
1079;65.0321;0.949604;0.809075;1.977102;0.374667;1.646708;2.720431;-3.048368;
1080;65.0937;0.947703;0.809058;1.976357;0.374343;1.646406;2.718660;-3.048672;
1081;65.1532;0.950574;0.809036;1.975612;0.374009;1.646143;2.717010;-3.048935;
1082;65.2144;0.950574;0.809005;1.974833;0.373623;1.645815;2.715236;-3.049188;
1083;65.2722;0.945273;0.808983;1.974097;0.373300;1.645366;2.713374;-3.049615;
1084;65.3322;0.946309;0.808952;1.973326;0.372986;1.645059;2.711639;-3.049835;
1085;65.3923;0.944722;0.808935;1.972580;0.372595;1.644963;2.710033;-3.049880;
1086;65.4528;0.946246;0.808932;1.971850;0.372346;1.644734;2.708274;-3.050107;
1087;65.5122;0.946246;0.808919;1.971085;0.371932;1.644431;2.706516;-3.050358;
1088;65.5721;0.944087;0.808914;1.970355;0.371571;1.644242;2.704983;-3.050573;
1089;65.6322;0.943432;0.808876;1.969603;0.371254;1.643997;2.703325;-3.050812;
1090;65.6921;0.941112;0.808845;1.968876;0.370919;1.643804;2.701579;-3.050939;
1091;65.7523;0.941112;0.808816;1.968168;0.370587;1.643744;2.699990;-3.051023;
1092;65.8137;0.941627;0.808789;1.967413;0.370273;1.643397;2.698150;-3.051325;
1093;65.8723;0.937297;0.808777;1.966702;0.369899;1.643106;2.696331;-3.051589;
1094;65.9321;0.936035;0.808760;1.965990;0.369521;1.642832;2.694594;-3.051820;
1095;65.9921;0.936010;0.808741;1.965252;0.369184;1.642483;2.692882;-3.052155;
1096;66.0521;0.935418;0.808727;1.964550;0.368875;1.642377;2.691252;-3.052232;
1097;66.1122;0.940889;0.808684;1.963833;0.368521;1.642167;2.689758;-3.052448;
1098;66.1722;0.933496;0.808669;1.963139;0.368194;1.642106;2.688207;-3.052505;
1099;66.2322;0.934646;0.808660;1.962435;0.367840;1.641859;2.686549;-3.052761;
1100;66.2921;0.939090;0.808662;1.961702;0.367482;1.641468;2.684797;-3.053118;
1101;66.3521;0.934531;0.808632;1.961010;0.367142;1.641305;2.683065;-3.053225;
1102;66.4121;0.933243;0.808616;1.960307;0.366785;1.641219;2.681661;-3.053352;
1103;66.4721;0.932841;0.808595;1.959596;0.366446;1.641011;2.679951;-3.053485;
1104;66.5373;0.932841;0.808569;1.958912;0.366114;1.640614;2.678014;-3.053831;
1105;66.6102;0.929735;0.808560;1.958270;0.365811;1.640533;2.676531;-3.053970;
1106;66.6701;0.931806;0.808539;1.957531;0.365438;1.640100;2.674567;-3.054304;
1107;66.7301;0.931806;0.808510;1.956847;0.365072;1.639639;2.672592;-3.054742;
1108;66.7902;0.931397;0.808481;1.956145;0.364728;1.639388;2.670759;-3.054953;
1109;66.85;0.931397;0.808488;1.955455;0.364366;1.638987;2.668903;-3.055314;
1110;66.9102;0.926170;0.808470;1.954787;0.364039;1.638788;2.667321;-3.055484;
1111;66.9701;0.926867;0.808435;1.954068;0.363722;1.638501;2.665741;-3.055696;
1112;67.0305;0.925797;0.808408;1.953410;0.363367;1.638198;2.664108;-3.055984;
1113;67.0902;0.927267;0.808403;1.952722;0.362988;1.637908;2.662597;-3.056271;
1114;67.1501;0.927267;0.808374;1.952037;0.362638;1.637645;2.660975;-3.056478;
1115;67.2101;0.924475;0.808362;1.951377;0.362303;1.637664;2.659660;-3.056435;
1116;67.2733;0.924475;0.808344;1.950708;0.361969;1.637389;2.658083;-3.056659;
1117;67.3302;0.920682;0.808310;1.950042;0.361648;1.636891;2.656344;-3.057141;
1118;67.3901;0.921035;0.808296;1.949390;0.361287;1.636762;2.654750;-3.057230;
1119;67.4513;0.920995;0.808272;1.948722;0.360887;1.636574;2.653139;-3.057370;
1120;67.5101;0.920995;0.808246;1.948064;0.360513;1.636288;2.651477;-3.057632;
1121;67.5701;0.920056;0.808233;1.947412;0.360191;1.636182;2.650112;-3.057754;
1122;67.63;0.916642;0.808215;1.946751;0.359835;1.635989;2.648543;-3.057911;
1123;67.69;0.918873;0.808196;1.946100;0.359516;1.635664;2.646865;-3.058209;
1124;67.75;0.913752;0.808184;1.945475;0.359171;1.635375;2.645165;-3.058528;
1125;67.8101;0.919249;0.808149;1.944817;0.358828;1.635213;2.643674;-3.058655;
1126;67.8701;0.918403;0.808135;1.944174;0.358452;1.634976;2.642112;-3.058845;
1127;67.9302;0.916705;0.808114;1.943549;0.358131;1.634813;2.640648;-3.058997;
1128;67.9901;0.912960;0.808108;1.942886;0.357756;1.634625;2.639137;-3.059157;
1129;68.0501;0.912960;0.808088;1.942243;0.357398;1.634634;2.637815;-3.059133;
1130;68.1101;0.912325;0.808072;1.941618;0.357086;1.634218;2.636107;-3.059528;
1131;68.17;0.913022;0.808040;1.940968;0.356718;1.634125;2.634647;-3.059584;
1132;68.2301;0.913022;0.808024;1.940351;0.356359;1.633977;2.633114;-3.059744;
1133;68.2902;0.909935;0.807994;1.939737;0.355999;1.633893;2.631657;-3.059822;
1134;68.3509;0.910768;0.807941;1.939091;0.355635;1.633622;2.629964;-3.060026;
1135;68.4101;0.909520;0.807939;1.938463;0.355302;1.633342;2.628212;-3.060275;
1136;68.4814;0.909520;0.807932;1.937853;0.354980;1.633226;2.626674;-3.060402;
1137;68.5414;0.905993;0.807912;1.937200;0.354652;1.632845;2.624973;-3.060713;
1138;68.5942;0.905470;0.807918;1.936578;0.354263;1.632743;2.623301;-3.060745;
1139;68.6542;0.905470;0.807908;1.935978;0.353882;1.632513;2.621694;-3.061007;
1140;68.7173;0.905470;0.807890;1.935342;0.353557;1.632276;2.620186;-3.061181;
1141;68.7822;0.905386;0.807866;1.934763;0.353235;1.631974;2.618591;-3.061523;
1142;68.8421;0.905386;0.807814;1.934152;0.352868;1.631772;2.616974;-3.061669;
1143;68.9021;0.902111;0.807829;1.933501;0.352522;1.631477;2.615407;-3.061893;
1144;68.9621;0.901576;0.807791;1.932896;0.352158;1.631238;2.613988;-3.062142;
1145;69.0222;0.899691;0.807792;1.932329;0.351762;1.631194;2.612632;-3.062181;
1146;69.0822;0.899379;0.807763;1.931705;0.351432;1.631171;2.611325;-3.062135;
1147;69.144;0.895417;0.807736;1.931088;0.351101;1.630836;2.609745;-3.062450;
1148;69.2022;0.896450;0.807729;1.930523;0.350755;1.630772;2.608305;-3.062526;
1149;69.2622;0.892688;0.807695;1.929917;0.350425;1.630479;2.606719;-3.062757;
1150;69.3221;0.895368;0.807679;1.929307;0.350084;1.630234;2.605147;-3.062935;
1151;69.3821;0.893082;0.807652;1.928736;0.349669;1.630068;2.603611;-3.063127;
1152;69.4421;0.895865;0.807652;1.928141;0.349360;1.630058;2.602197;-3.063093;
1153;69.5021;0.895233;0.807617;1.927544;0.348983;1.629951;2.600752;-3.063174;
1154;69.5693;0.895233;0.807627;1.926993;0.348619;1.629754;2.599139;-3.063384;
1155;69.6262;0.893767;0.807611;1.926419;0.348278;1.629631;2.597743;-3.063531;
1156;69.6933;0.890398;0.807569;1.925804;0.347944;1.629623;2.596448;-3.063485;
1157;69.7581;0.891839;0.807535;1.925262;0.347630;1.629550;2.595026;-3.063571;
1158;69.8181;0.890626;0.807520;1.924678;0.347237;1.629494;2.593637;-3.063637;
1159;69.8835;0.889202;0.807499;1.924078;0.346869;1.629356;2.592257;-3.063754;
1160;69.9381;0.889202;0.807484;1.923494;0.346529;1.629206;2.590902;-3.063855;
1161;69.9981;0.886246;0.807489;1.922943;0.346167;1.629134;2.589477;-3.063931;
1162;70.0581;0.885730;0.807454;1.922381;0.345870;1.629066;2.588133;-3.063971;
1163;70.1181;0.887990;0.807437;1.921789;0.345512;1.628931;2.586665;-3.064051;
1164;70.1782;0.887990;0.807410;1.921244;0.345129;1.628811;2.585182;-3.064188;
1165;70.2381;0.881063;0.807409;1.920675;0.344756;1.628670;2.583633;-3.064313;
1166;70.298;0.881063;0.807379;1.920103;0.344431;1.628450;2.581944;-3.064490;
1167;70.358;0.881063;0.807350;1.919530;0.344064;1.628343;2.580450;-3.064581;
1168;70.418;0.878442;0.807319;1.918986;0.343717;1.628276;2.578911;-3.064640;
1169;70.4781;0.880714;0.807317;1.918426;0.343411;1.628093;2.577239;-3.064772;
1170;70.5379;0.880714;0.807328;1.917845;0.343102;1.627871;2.575612;-3.064987;
1171;70.6021;0.876460;0.807304;1.917326;0.342716;1.627744;2.574087;-3.065133;
1172;70.662;0.876460;0.807309;1.916764;0.342296;1.627515;2.572463;-3.065267;
1173;70.7223;0.875350;0.807268;1.916203;0.341984;1.627264;2.570927;-3.065429;
1174;70.7821;0.875350;0.807248;1.915646;0.341618;1.626999;2.569395;-3.065682;
1175;70.8422;0.873495;0.807215;1.915129;0.341313;1.626921;2.568009;-3.065738;
1176;70.9021;0.873495;0.807191;1.914582;0.340971;1.626682;2.566515;-3.065965;
1177;70.9621;0.870633;0.807178;1.914042;0.340607;1.626327;2.564850;-3.066294;
1178;71.0233;0.870645;0.807173;1.913500;0.340238;1.625985;2.563247;-3.066628;
1179;71.0821;0.869085;0.807146;1.912972;0.339916;1.626019;2.561857;-3.066545;
1180;71.1421;0.869625;0.807133;1.912422;0.339534;1.625690;2.560206;-3.066817;
1181;71.2021;0.868107;0.807110;1.911893;0.339159;1.625396;2.558486;-3.067024;
1182;71.2625;0.868107;0.807089;1.911391;0.338856;1.625475;2.557242;-3.066968;
1183;71.3221;0.867954;0.807053;1.910846;0.338539;1.625300;2.555732;-3.067095;
1184;71.3821;0.865331;0.807025;1.910299;0.338157;1.625008;2.554136;-3.067294;
1185;71.4421;0.866957;0.807041;1.909780;0.337764;1.624753;2.552540;-3.067517;
1186;71.5022;0.864095;0.807028;1.909285;0.337437;1.624485;2.550992;-3.067830;
1187;71.5621;0.865000;0.807004;1.908764;0.337052;1.624383;2.549645;-3.067899;
1188;71.6221;0.867805;0.806994;1.908222;0.336753;1.624181;2.548139;-3.068038;
1189;71.6822;0.867589;0.806955;1.907714;0.336488;1.624145;2.546866;-3.068096;
1190;71.7422;0.860128;0.806959;1.907197;0.336069;1.623936;2.545409;-3.068296;
1191;71.8022;0.863192;0.806958;1.906680;0.335672;1.623875;2.544009;-3.068354;
1192;71.8622;0.860678;0.806916;1.906154;0.335342;1.623785;2.542632;-3.068394;
1193;71.9228;0.861274;0.806875;1.905674;0.335000;1.623716;2.541217;-3.068445;
1194;71.9853;0.861503;0.806846;1.905154;0.334660;1.623657;2.539856;-3.068504;
1195;72.0421;0.861503;0.806835;1.904620;0.334364;1.623350;2.538237;-3.068751;
1196;72.1021;0.856852;0.806838;1.904139;0.333990;1.623087;2.536535;-3.068998;
1197;72.162;0.856852;0.806807;1.903666;0.333662;1.623031;2.535182;-3.069063;
1198;72.2221;0.856852;0.806787;1.903153;0.333269;1.622867;2.533689;-3.069187;
1199;72.2822;0.852739;0.806778;1.902619;0.332919;1.622673;2.532218;-3.069282;
1200;72.3421;0.853923;0.806753;1.902125;0.332584;1.622516;2.530749;-3.069412;
1201;72.4021;0.853923;0.806747;1.901645;0.332225;1.622428;2.529398;-3.069486;
1202;72.4621;0.856892;0.806733;1.901130;0.331873;1.622247;2.528057;-3.069623;
1203;72.5221;0.853204;0.806687;1.900623;0.331547;1.622054;2.526610;-3.069760;
1204;72.5822;0.851089;0.806696;1.900139;0.331216;1.621849;2.525238;-3.069973;
1205;72.642;0.855305;0.806669;1.899673;0.330881;1.621549;2.523822;-3.070254;
1206;72.7021;0.851435;0.806651;1.899168;0.330525;1.621458;2.522571;-3.070322;
1207;72.7653;0.849880;0.806633;1.898663;0.330137;1.621447;2.521368;-3.070292;
1208;72.8221;0.848261;0.806617;1.898194;0.329809;1.621228;2.519977;-3.070468;
1209;72.882;0.848261;0.806588;1.897719;0.329457;1.621058;2.518595;-3.070608;
1210;72.9421;0.848288;0.806572;1.897232;0.329143;1.620937;2.517286;-3.070681;
1211;73.002;0.847724;0.806565;1.896715;0.328820;1.620680;2.515869;-3.070886;
1212;73.0621;0.846887;0.806553;1.896254;0.328441;1.620464;2.514455;-3.071092;
1213;73.122;0.845344;0.806538;1.895803;0.328067;1.620431;2.513092;-3.071111;
1214;73.1821;0.845344;0.806513;1.895308;0.327711;1.620431;2.511927;-3.071090;
1215;73.2422;0.843557;0.806490;1.894813;0.327359;1.620181;2.510510;-3.071303;
1216;73.3033;0.842090;0.806481;1.894360;0.327116;1.619966;2.509074;-3.071517;
1217;73.3621;0.841574;0.806449;1.893913;0.326740;1.619811;2.507712;-3.071664;
1218;73.4221;0.847316;0.806431;1.893453;0.326383;1.619921;2.506595;-3.071553;
1219;73.4821;0.840973;0.806404;1.892958;0.326019;1.619872;2.505436;-3.071593;
1220;73.5421;0.842258;0.806409;1.892502;0.325665;1.619786;2.504231;-3.071679;
1221;73.6021;0.841868;0.806389;1.892052;0.325304;1.619776;2.503096;-3.071669;
1222;73.6621;0.841506;0.806339;1.891581;0.325011;1.619710;2.501922;-3.071701;
1223;73.7221;0.839490;0.806322;1.891111;0.324668;1.619659;2.500703;-3.071736;
1224;73.7821;0.843252;0.806314;1.890657;0.324323;1.619522;2.499375;-3.071859;
1225;73.842;0.840187;0.806332;1.890216;0.324001;1.619528;2.498195;-3.071869;
1226;73.9021;0.837780;0.806317;1.889745;0.323642;1.619475;2.497017;-3.071901;
1227;73.9621;0.836433;0.806294;1.889267;0.323265;1.619279;2.495629;-3.072050;
1228;74.0221;0.835065;0.806265;1.888819;0.322939;1.619236;2.494387;-3.072097;
1229;74.0821;0.833279;0.806236;1.888388;0.322610;1.619111;2.493014;-3.072199;
1230;74.1421;0.832199;0.806206;1.887930;0.322280;1.619082;2.491765;-3.072212;
1231;74.204;0.832892;0.806200;1.887457;0.321942;1.618876;2.490422;-3.072389;
1232;74.264;0.832892;0.806208;1.887008;0.321602;1.618802;2.489165;-3.072451;
1233;74.3241;0.831015;0.806203;1.886572;0.321290;1.618661;2.487815;-3.072572;
1234;74.384;0.830815;0.806170;1.886152;0.320914;1.618566;2.486501;-3.072645;
1235;74.4441;0.828879;0.806141;1.885693;0.320585;1.618477;2.485349;-3.072713;
1236;74.504;0.828691;0.806103;1.885246;0.320234;1.618295;2.483981;-3.072870;
1237;74.5641;0.829409;0.806099;1.884809;0.319893;1.618215;2.482833;-3.072918;
1238;74.624;0.831273;0.806094;1.884381;0.319598;1.617938;2.481471;-3.073178;
1239;74.684;0.827508;0.806083;1.883937;0.319255;1.617989;2.480530;-3.073161;
1240;74.7441;0.828308;0.806064;1.883494;0.318900;1.618016;2.479331;-3.073063;
1241;74.8041;0.828040;0.806032;1.883054;0.318555;1.617861;2.478152;-3.073196;
1242;74.8641;0.824976;0.806005;1.882641;0.318207;1.617883;2.477048;-3.073159;
1243;74.9241;0.824843;0.805970;1.882221;0.317901;1.617872;2.475882;-3.073144;
1244;74.9841;0.824843;0.805943;1.881770;0.317528;1.617813;2.474720;-3.073183;
1245;75.0441;0.825525;0.805946;1.881331;0.317163;1.617706;2.473508;-3.073300;
1246;75.1041;0.819997;0.805973;1.880894;0.316865;1.617524;2.472140;-3.073443;
1247;75.1641;0.819997;0.805962;1.880486;0.316578;1.617418;2.471000;-3.073568;
1248;75.224;0.820799;0.805921;1.880067;0.316219;1.617377;2.469838;-3.073570;
1249;75.284;0.819697;0.805880;1.879629;0.315865;1.617237;2.468607;-3.073682;
1250;75.3441;0.819099;0.805876;1.879191;0.315492;1.617154;2.467429;-3.073716;
1251;75.404;0.817390;0.805867;1.878792;0.315175;1.616964;2.466156;-3.073902;
1252;75.4653;0.816887;0.805866;1.878371;0.314835;1.616946;2.465032;-3.073903;
1253;75.5241;0.815551;0.805854;1.877953;0.314528;1.617034;2.464080;-3.073812;
1254;75.5841;0.814550;0.805810;1.877544;0.314222;1.617014;2.462933;-3.073840;
1255;75.6441;0.814947;0.805790;1.877119;0.313897;1.617123;2.462037;-3.073746;
1256;75.7042;0.815879;0.805780;1.876720;0.313510;1.617061;2.460883;-3.073800;
1257;75.7641;0.812406;0.805768;1.876302;0.313149;1.617040;2.459932;-3.073859;
1258;75.824;0.812643;0.805720;1.875893;0.312858;1.616922;2.458675;-3.073958;
1259;75.884;0.812032;0.805720;1.875481;0.312535;1.616843;2.457521;-3.074006;
1260;75.9442;0.809164;0.805708;1.875082;0.312193;1.616853;2.456390;-3.073963;
1261;76.0042;0.811263;0.805718;1.874667;0.311903;1.616856;2.455345;-3.073951;
1262;76.064;0.811412;0.805701;1.874259;0.311509;1.616787;2.454009;-3.074007;
1263;76.124;0.810458;0.805668;1.873865;0.311225;1.616613;2.452681;-3.074138;
1264;76.1841;0.810458;0.805625;1.873436;0.310881;1.616485;2.451439;-3.074209;
1265;76.2441;0.810109;0.805626;1.873042;0.310496;1.616424;2.450281;-3.074303;
1266;76.304;0.807031;0.805613;1.872671;0.310207;1.616239;2.449005;-3.074483;
1267;76.364;0.806797;0.805581;1.872276;0.309867;1.616182;2.447798;-3.074533;
1268;76.4241;0.806711;0.805566;1.871877;0.309518;1.616033;2.446504;-3.074645;
1269;76.4841;0.804333;0.805532;1.871473;0.309255;1.615853;2.445259;-3.074785;
1270;76.5453;0.804333;0.805493;1.871090;0.308932;1.615790;2.444142;-3.074810;
