message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
321;19.4081;0.000000;0.779370;2.078559;0.456741;-0.490496;2.987103;-0.043490
322;19.468;0.000000;0.779384;2.078610;0.456696;-0.485859;2.988143;-0.042203
323;19.528;0.000000;0.779395;2.078652;0.456653;-0.481195;2.989198;-0.040850
324;19.588;0.000000;0.779406;2.078686;0.456636;-0.476591;2.990324;-0.039795
325;19.6572;0.000000;0.779419;2.078729;0.456635;-0.471989;2.991531;-0.038842
326;19.714;0.000000;0.779431;2.078762;0.456554;-0.467375;2.992596;-0.037457
327;19.774;0.000000;0.779446;2.078787;0.456447;-0.462889;2.993887;-0.036738
328;19.834;0.000000;0.779460;2.078838;0.456364;-0.458469;2.995050;-0.035579
329;19.8939;0.000000;0.779472;2.078881;0.456309;-0.454014;2.996096;-0.034170
330;19.9539;0.000000;0.779484;2.078906;0.456239;-0.449576;2.997240;-0.033022
331;20.014;0.000000;0.779500;2.078948;0.456203;-0.445155;2.998606;-0.032599
332;20.074;0.000000;0.779514;2.078982;0.456208;-0.440705;2.999913;-0.031659
333;20.136;0.000000;0.779526;2.079033;0.456168;-0.436395;3.000954;-0.030476
334;20.1959;0.000000;0.779539;2.079066;0.456087;-0.432040;3.002071;-0.029401
335;20.256;0.000000;0.779556;2.079100;0.455972;-0.427766;3.003409;-0.028554
336;20.316;0.000000;0.779571;2.079142;0.455898;-0.423524;3.004652;-0.027733
337;20.3759;0.000000;0.779580;2.079193;0.455863;-0.419262;3.005743;-0.026572
338;20.436;0.000000;0.779595;2.079227;0.455792;-0.415036;3.006938;-0.025295
339;20.4959;0.000000;0.779605;2.079252;0.455709;-0.410869;3.008178;-0.024577
340;20.5559;0.000000;0.779613;2.079286;0.455592;-0.406733;3.009433;-0.023856
341;20.6159;0.000000;0.779621;2.079320;0.455472;-0.402563;3.010659;-0.022734
342;20.6759;0.000000;0.779624;2.079354;0.455389;-0.398468;3.011914;-0.021797
343;20.7359;0.000000;0.779573;2.079398;0.455347;-0.394361;3.013150;-0.020959
344;20.7959;0.000000;0.779513;2.079426;0.455298;-0.390275;3.014370;-0.020035
345;20.8559;0.000000;0.779475;2.079453;0.455213;-0.386320;3.015609;-0.019143
346;20.9159;0.000000;0.779452;2.079462;0.455110;-0.382369;3.016834;-0.018163
347;20.976;0.000000;0.779436;2.079480;0.454989;-0.378416;3.018128;-0.017294
348;21.038;0.000000;0.779419;2.079497;0.454862;-0.374428;3.019461;-0.016826
349;21.1023;0.000000;0.779397;2.079515;0.454768;-0.370462;3.020702;-0.016005
350;21.158;0.000000;0.779377;2.079533;0.454728;-0.366506;3.021916;-0.015223
351;21.2372;0.000000;0.779368;2.079541;0.454629;-0.362585;3.023221;-0.014582
352;21.294;0.000000;0.779361;2.079550;0.454529;-0.358747;3.024425;-0.013684
353;21.354;0.000000;0.779356;2.079550;0.454424;-0.354922;3.025708;-0.013024
354;21.4151;0.000000;0.779351;2.079550;0.454298;-0.351027;3.027017;-0.012075
355;21.474;0.000000;0.779345;2.079551;0.454206;-0.347206;3.028295;-0.011199
356;21.534;0.000000;0.779334;2.079559;0.454155;-0.343371;3.029564;-0.010515
357;21.5939;0.000000;0.779324;2.079560;0.454063;-0.339568;3.030902;-0.010010
358;21.654;0.000000;0.779318;2.079560;0.453947;-0.335764;3.032186;-0.009361
359;21.7141;0.000000;0.779316;2.079560;0.453816;-0.332004;3.033406;-0.008255
360;21.774;0.000000;0.779317;2.079560;0.453709;-0.328342;3.034606;-0.007505
361;21.834;0.000000;0.779316;2.079560;0.453602;-0.324703;3.036021;-0.006996
362;21.894;0.000000;0.779310;2.079560;0.453496;-0.321012;3.037310;-0.006610
363;21.954;0.000000;0.779297;2.079560;0.453464;-0.317399;3.038457;-0.005594
364;22.014;0.000000;0.779289;2.079561;0.453337;-0.313768;3.039981;-0.005355
365;22.0813;0.000000;0.779285;2.079561;0.453217;-0.310157;3.041171;-0.004650
366;22.138;0.000000;0.779286;2.079561;0.453082;-0.306547;3.042320;-0.003799
367;22.198;0.000000;0.779289;2.079560;0.452935;-0.303031;3.043663;-0.003038
368;22.2579;0.000000;0.779287;2.079560;0.452831;-0.299482;3.045072;-0.002772
369;22.3179;0.000000;0.779288;2.079560;0.452705;-0.295957;3.046280;-0.001822
370;22.3779;0.000000;0.779283;2.079552;0.452608;-0.292480;3.047447;-0.001232
371;22.4379;0.000000;0.779282;2.079552;0.452462;-0.289001;3.048881;-0.000749
372;22.5032;0.000000;0.779283;2.079543;0.452331;-0.285536;3.050261;-0.000596
373;22.56;0.000000;0.779286;2.079526;0.452212;-0.282108;3.051386;0.000166
374;22.62;0.000000;0.779286;2.079500;0.452078;-0.278666;3.052675;0.000704
375;22.68;0.000000;0.779279;2.079458;0.451931;-0.275227;3.054073;0.001069
376;22.74;0.000000;0.779277;2.079423;0.451831;-0.271796;3.055257;0.001740
377;22.8;0.000000;0.779284;2.079389;0.451719;-0.268417;3.056493;0.002417
378;22.86;0.000000;0.779294;2.079363;0.451562;-0.265034;3.057976;0.002601
379;22.9199;0.000000;0.779299;2.079320;0.451444;-0.261664;3.059139;0.003322
380;22.9799;0.000000;0.779307;2.079286;0.451277;-0.258315;3.060439;0.003496
381;23.0399;0.000000;0.779317;2.079268;0.451073;-0.255008;3.061926;0.003702
382;23.0999;0.000000;0.779328;2.079242;0.450943;-0.251705;3.063091;0.004195
383;23.1599;0.000000;0.779332;2.079216;0.450842;-0.248460;3.064187;0.005148
384;23.2199;0.000000;0.779346;2.079207;0.450684;-0.245236;3.065694;0.005032
385;23.2799;0.000000;0.779355;2.079190;0.450574;-0.241959;3.066827;0.005608
386;23.34;0.000000;0.779366;2.079172;0.450420;-0.238728;3.067999;0.006568
387;23.3999;0.000000;0.779380;2.079163;0.450205;-0.235540;3.069526;0.006160
388;23.46;0.000000;0.779390;2.079137;0.450052;-0.232347;3.070710;0.006830
389;23.5321;0.000000;0.779399;2.079111;0.449909;-0.229117;3.071870;0.007495
390;23.588;0.000000;0.779409;2.079085;0.449748;-0.225928;3.073186;0.007611
391;23.648;0.000000;0.779420;2.079067;0.449579;-0.222843;3.074413;0.008122
392;23.708;0.000000;0.779430;2.079041;0.449407;-0.219723;3.075698;0.008513
393;23.768;0.000000;0.779440;2.079024;0.449241;-0.216615;3.076938;0.008958
394;23.828;0.000000;0.779450;2.079015;0.449079;-0.213513;3.078211;0.009057
395;23.89;0.000000;0.779459;2.079006;0.448950;-0.210412;3.079456;0.009339
396;23.95;0.000000;0.779468;2.078989;0.448782;-0.207342;3.080714;0.009524
397;24.0374;0.000000;0.779478;2.078971;0.448600;-0.204301;3.081990;0.009550
398;24.094;0.000000;0.779487;2.078945;0.448427;-0.201299;3.083182;0.010003
399;24.154;0.000000;0.779495;2.078919;0.448249;-0.198325;3.084410;0.010206
400;24.214;0.000000;0.779504;2.078910;0.448075;-0.195334;3.085635;0.010629
401;24.294;0.000000;0.779513;2.078893;0.447911;-0.192373;3.086877;0.010892
402;24.354;0.000000;0.779525;2.078875;0.447734;-0.189475;3.088090;0.011116
403;24.414;0.000000;0.779533;2.078858;0.447554;-0.186488;3.089331;0.011152
404;24.474;0.000000;0.779542;2.078849;0.447361;-0.183534;3.090599;0.011252
405;24.534;0.000000;0.779554;2.078840;0.447177;-0.180631;3.091795;0.011625
406;24.594;0.000000;0.779570;2.078822;0.446994;-0.177723;3.093000;0.011806
407;24.654;0.000000;0.779581;2.078805;0.446815;-0.174831;3.094171;0.012074
408;24.7246;0.000000;0.779596;2.078778;0.446636;-0.171937;3.095345;0.012245
409;24.7832;0.000000;0.779632;2.078752;0.446463;-0.169039;3.096523;0.012318
410;24.84;0.000000;0.779697;2.078741;0.446268;-0.166213;3.097733;0.012776
411;24.8999;0.000000;0.779749;2.078730;0.446082;-0.163390;3.098953;0.012594
412;24.9599;0.000000;0.779785;2.078721;0.445894;-0.160585;3.100170;0.012601
413;25.0199;0.000000;0.779820;2.078719;0.445701;-0.157799;3.101323;0.013011
414;25.0799;0.000000;0.779855;2.078710;0.445532;-0.155022;3.102357;0.013307
415;25.1399;0.000000;0.779886;2.078709;0.445331;-0.152244;3.103607;0.013215
416;25.1999;0.000000;0.779922;2.078707;0.445135;-0.149446;3.104793;0.013143
417;25.26;0.000000;0.779944;2.078707;0.444961;-0.146695;3.105850;0.013307
418;25.3199;0.000000;0.779966;2.078706;0.444777;-0.143949;3.106935;0.013792
419;25.3799;0.000000;0.779989;2.078705;0.444556;-0.141228;3.108270;0.013252
420;25.4399;0.000000;0.780019;2.078704;0.444372;-0.138491;3.109366;0.013446
421;25.4999;0.000000;0.780040;2.078703;0.444209;-0.135750;3.110345;0.013719
422;25.56;0.000000;0.780062;2.078702;0.444002;-0.132992;3.111580;0.013542
423;25.62;0.000000;0.780083;2.078701;0.443810;-0.130232;3.112687;0.013634
424;25.68;0.000000;0.780100;2.078709;0.443651;-0.127483;3.113638;0.013834
425;25.7399;0.000000;0.780113;2.078709;0.443428;-0.124687;3.114918;0.013590
426;25.8;0.000000;0.780130;2.078708;0.443237;-0.121904;3.115977;0.013766
427;25.86;0.000000;0.780147;2.078716;0.443046;-0.119150;3.117044;0.013716
428;25.92;0.000000;0.780169;2.078715;0.442791;-0.116344;3.118249;0.013103
429;25.9799;0.000000;0.780199;2.078723;0.442538;-0.113556;3.119308;0.013367
430;26.04;0.000000;0.780229;2.078730;0.442280;-0.110763;3.120368;0.013309
431;26.1;0.000000;0.780246;2.078755;0.442050;-0.107980;3.121385;0.013051
432;26.16;0.000000;0.780260;2.078789;0.441829;-0.105251;3.122417;0.013433
433;26.22;0.000000;0.780269;2.078831;0.441588;-0.102514;3.123448;0.013268
434;26.28;0.000000;0.780278;2.078857;0.441377;-0.099744;3.124479;0.013069
435;26.34;0.000000;0.780286;2.078891;0.441184;-0.096958;3.125480;0.013473
436;26.4;0.000000;0.780294;2.078916;0.440993;-0.094202;3.126538;0.013079
437;26.4601;0.000000;0.780301;2.078941;0.440791;-0.091445;3.127575;0.012808
438;26.52;0.000000;0.780309;2.078984;0.440593;-0.088702;3.128580;0.012917
439;26.58;0.000000;0.780317;2.079009;0.440385;-0.085941;3.129612;0.012640
440;26.64;0.000000;0.780320;2.079026;0.440191;-0.083146;3.130532;0.012639
441;26.7001;0.000000;0.780327;2.079051;0.439991;-0.080384;3.131500;0.012866
442;26.76;0.000000;0.780329;2.079068;0.439805;-0.077603;3.132474;0.012609
443;26.82;0.000000;0.780331;2.079094;0.439621;-0.074785;3.133429;0.012476
444;26.88;0.000000;0.780334;2.079119;0.439416;-0.071967;3.134433;0.012281
445;26.94;0.000000;0.780336;2.079145;0.439223;-0.069180;3.135368;0.012174
446;27;0.000000;0.780343;2.079170;0.439013;-0.066426;3.136323;0.012098
447;27.06;0.000000;0.780345;2.079187;0.438811;-0.063637;3.137279;0.011602
448;27.12;0.000000;0.780346;2.079196;0.438623;-0.060832;3.138178;0.011581
449;27.18;0.000000;0.780347;2.079204;0.438446;-0.057991;3.139092;0.011109
450;27.24;0.000000;0.780348;2.079221;0.438272;-0.055147;3.139977;0.011018
451;27.316;0.000000;0.780350;2.079255;0.438096;-0.052316;3.140853;0.010826
452;27.376;0.000000;0.780350;2.079272;0.437920;0.049588;-3.140646;-0.010759
453;27.436;0.000000;0.780351;2.079289;0.437750;0.046733;-3.139877;-0.010621
454;27.5028;0.000000;0.780352;2.079315;0.437570;0.043913;-3.139076;-0.010162
455;27.558;0.000000;0.780353;2.079340;0.437398;0.041077;-3.138297;-0.010148
456;27.618;0.000000;0.780354;2.079366;0.437207;0.038328;-3.137476;-0.010039
457;27.678;0.000000;0.780354;2.079383;0.437025;0.035429;-3.136692;-0.009475
458;27.738;0.000000;0.780351;2.079400;0.436826;0.032601;-3.135951;-0.009292
459;27.8001;0.000000;0.780351;2.079408;0.436637;0.029776;-3.135261;-0.009264
460;27.8601;0.000000;0.780351;2.079425;0.436465;0.026950;-3.134461;-0.008823
461;27.92;0.000000;0.780351;2.079442;0.436307;0.024093;-3.133734;-0.008471
462;27.98;0.000000;0.780347;2.079460;0.436145;0.021255;-3.132981;-0.008119
463;28.04;0.000000;0.780346;2.079477;0.435985;0.018450;-3.132285;-0.008243
464;28.1;0.000000;0.780342;2.079502;0.435830;0.015649;-3.131559;-0.007660
465;28.1721;0.000000;0.780333;2.079520;0.435660;0.012831;-3.130827;-0.007493
466;28.228;0.000000;0.780325;2.079537;0.435487;0.009983;-3.130073;-0.006940
467;28.288;0.000000;0.780296;2.079564;0.435309;0.007219;-3.129360;-0.006671
468;28.3573;0.000000;0.780233;2.079574;0.435155;0.004392;-3.128705;-0.006334
469;28.417;0.000000;0.780187;2.079584;0.435012;0.001582;-3.128012;-0.006093
470;28.474;0.000000;0.780157;2.079593;0.434871;-0.001156;-3.127325;-0.005626
471;28.57;0.000000;0.780119;2.079603;0.434735;-0.003965;-3.126670;-0.005635
472;28.6306;0.000000;0.780084;2.079604;0.434591;-0.006682;-3.125991;-0.005133
473;28.6952;0.000000;0.780046;2.079614;0.434439;-0.009500;-3.125335;-0.004658
474;28.752;0.000000;0.780020;2.079615;0.434276;-0.012352;-3.124655;-0.004407
475;28.812;0.000000;0.780002;2.079615;0.434137;-0.015167;-3.123995;-0.003962
476;28.872;0.000000;0.779979;2.079616;0.434008;-0.017984;-3.123364;-0.003897
477;28.932;0.000000;0.779961;2.079616;0.433883;-0.020780;-3.122713;-0.003544
478;28.992;0.000000;0.779934;2.079617;0.433739;-0.023587;-3.121956;-0.002778
479;29.052;0.000000;0.779915;2.079618;0.433637;-0.026399;-3.121426;-0.002513
480;29.112;0.000000;0.779893;2.079618;0.433522;-0.029195;-3.120859;-0.002439
481;29.172;0.000000;0.779874;2.079619;0.433382;-0.031980;-3.120144;-0.001603
482;29.235;0.000000;0.779852;2.079619;0.433270;-0.034741;-3.119624;-0.001653
483;29.2931;0.000000;0.779829;2.079620;0.433149;-0.037547;-3.119046;-0.001255
484;29.3521;0.000000;0.779811;2.079621;0.433030;-0.040316;-3.118441;-0.000762
485;29.4121;0.000000;0.779796;2.079621;0.432909;-0.043116;-3.117856;-0.000139
486;29.472;0.000000;0.779777;2.079613;0.432799;-0.045887;-3.117300;-0.000057
487;29.536;0.000000;0.779754;2.079605;0.432697;-0.048665;-3.116747;0.000729
488;29.596;0.000000;0.779739;2.079597;0.432578;-0.051409;-3.116133;0.001386
489;29.656;0.000000;0.779724;2.079580;0.432472;-0.054195;-3.115597;0.001249
490;29.7161;0.000000;0.779709;2.079564;0.432371;-0.056972;-3.115077;0.001815
491;29.7759;0.000000;0.779685;2.079513;0.432256;-0.059827;-3.114542;0.002285
492;29.836;0.000000;0.779665;2.079462;0.432146;-0.062662;-3.114028;0.002947
493;29.8959;0.000000;0.779650;2.079420;0.432033;-0.065516;-3.113500;0.003484
494;29.9559;0.000000;0.779634;2.079378;0.431930;-0.068306;-3.112963;0.003607
495;30.0159;0.000000;0.779623;2.079353;0.431830;-0.071059;-3.112469;0.004242
496;30.0759;0.000000;0.779611;2.079310;0.431741;-0.073876;-3.111997;0.004846
497;30.1359;0.000000;0.779600;2.079268;0.431634;-0.076696;-3.111524;0.005228
498;30.196;0.000000;0.779593;2.079242;0.431521;-0.079503;-3.111051;0.005454
499;30.256;0.000000;0.779587;2.079208;0.431416;-0.082300;-3.110584;0.006189
500;30.316;0.000000;0.779580;2.079191;0.431320;-0.085087;-3.110130;0.006703
501;30.3759;0.000000;0.779573;2.079166;0.431234;-0.087856;-3.109699;0.007122
502;30.4359;0.000000;0.779567;2.079149;0.431164;-0.090610;-3.109315;0.007575
503;30.496;0.000000;0.779560;2.079115;0.431080;-0.093425;-3.108890;0.008123
504;30.556;0.000000;0.779553;2.079072;0.431002;-0.096257;-3.108487;0.008544
505;30.6159;0.000000;0.779551;2.079047;0.430917;-0.099025;-3.108085;0.008966
506;30.6759;0.000000;0.779544;2.079013;0.430829;-0.101805;-3.107692;0.009485
507;30.736;0.000000;0.779543;2.078987;0.430733;-0.104587;-3.107321;0.010036
508;30.796;0.000000;0.779541;2.078970;0.430635;-0.107372;-3.106936;0.010430
509;30.856;0.000000;0.779538;2.078927;0.430549;-0.110150;-3.106549;0.010949
510;30.916;0.000000;0.779536;2.078893;0.430483;-0.112931;-3.106234;0.011438
511;30.976;0.000000;0.779534;2.078868;0.430413;-0.115678;-3.105893;0.011992
512;31.036;0.000000;0.779532;2.078842;0.430334;-0.118474;-3.105536;0.012578
513;31.096;0.000000;0.779531;2.078816;0.430268;-0.121222;-3.105216;0.013101
514;31.1561;0.000000;0.779529;2.078791;0.430198;-0.123986;-3.104905;0.013624
515;31.216;0.000000;0.779527;2.078748;0.430137;-0.126799;-3.104603;0.014084
516;31.276;0.000000;0.779525;2.078714;0.430069;-0.129579;-3.104300;0.014544
517;31.346;0.000000;0.779524;2.078697;0.429989;-0.132346;-3.104020;0.015005
518;31.406;0.000000;0.779523;2.078680;0.429892;-0.135062;-3.103752;0.015466
519;31.466;0.000000;0.779522;2.078637;0.429824;-0.137878;-3.103503;0.015863
520;31.526;0.000000;0.779524;2.078594;0.429769;-0.140676;-3.103251;0.016260
521;31.586;0.000000;0.779523;2.078569;0.429717;-0.143458;-3.102987;0.016690
522;31.646;0.000000;0.779526;2.078534;0.429655;-0.146257;-3.102732;0.017089
523;31.7059;0.000000;0.779524;2.078500;0.429588;-0.149038;-3.102475;0.017519
524;31.7659;0.000000;0.779531;2.078466;0.429539;-0.151856;-3.102251;0.017854
525;31.8259;0.000000;0.779534;2.078431;0.429499;-0.154641;-3.102038;0.018156
526;31.8859;0.000000;0.779541;2.078405;0.429456;-0.157410;-3.101812;0.018492
527;31.946;0.000000;0.779577;2.078379;0.429410;-0.160195;-3.101596;0.018859
528;32.0098;0.000000;0.779634;2.078342;0.429325;-0.162986;-3.101393;0.019797
529;32.066;0.000000;0.779692;2.078315;0.429216;-0.165767;-3.101192;0.021340
530;32.1345;0.000000;0.779725;2.078297;0.429178;-0.181027;-3.100401;0.022471
531;32.1931;0.000000;0.779737;2.078288;0.429178;-0.200026;-3.099321;0.022907
532;32.2632;0.000000;0.779745;2.078287;0.429178;-0.219526;-3.098092;0.023256
533;32.32;0.000000;0.779758;2.078287;0.429179;-0.238548;-3.096776;0.023596
534;32.38;0.000000;0.779770;2.078287;0.429179;-0.257225;-3.095370;0.023929
535;32.442;0.000000;0.779778;2.078286;0.429179;-0.275356;-3.093898;0.024220
536;32.502;0.000000;0.779782;2.078286;0.429179;-0.294672;-3.092213;0.024532
537;32.562;0.000000;0.779787;2.078286;0.429179;-0.313272;-3.090477;0.024862
538;32.622;0.000000;0.779791;2.078286;0.429179;-0.331929;-3.088624;0.025192
539;32.682;0.000000;0.779795;2.078286;0.429179;-0.350442;-3.086673;0.025487
540;32.7481;0.000000;0.779795;2.078286;0.429179;-0.368959;-3.084611;0.025813
541;32.8126;0.000000;0.779799;2.078286;0.429179;-0.387029;-3.082491;0.026099
542;32.868;0.000000;0.779799;2.078286;0.429179;-0.405907;-3.080163;0.026431
543;32.928;0.000000;0.779803;2.078286;0.429179;-0.424889;-3.077706;0.026763
544;32.988;0.000000;0.779803;2.078286;0.429179;-0.443121;-3.075233;0.027050
545;33.048;0.000000;0.779803;2.078286;0.429179;-0.461538;-3.072621;0.027308
546;33.108;0.000000;0.779803;2.078286;0.429179;-0.479924;-3.069903;0.027565
547;33.168;0.000000;0.779807;2.078285;0.429185;-0.498311;-3.067070;0.027790
548;33.228;0.000000;0.779807;2.078285;0.429185;-0.516765;-3.064112;0.027983
549;33.288;0.000000;0.779807;2.078294;0.429185;-0.535053;-3.061068;0.028175
550;33.3481;0.000000;0.779807;2.078294;0.429185;-0.553438;-3.057900;0.028429
551;33.4079;0.000000;0.779807;2.078294;0.429185;-0.571887;-3.054611;0.028716
552;33.4679;0.000000;0.779811;2.078294;0.429191;-0.590367;-3.051201;0.029002
553;33.528;0.000000;0.779811;2.078294;0.429191;-0.608528;-3.047742;0.029314
554;33.5879;0.000000;0.779811;2.078294;0.429191;-0.626851;-3.044140;0.029628
555;33.6481;0.000000;0.779811;2.078294;0.429191;-0.645154;-3.040428;0.029941
556;33.708;0.000000;0.779811;2.078294;0.429191;-0.663368;-3.036622;0.030251
557;33.768;0.000000;0.779811;2.078302;0.429197;-0.681479;-3.032725;0.030560
558;33.8281;0.000000;0.779811;2.078302;0.429197;-0.699632;-3.028707;0.030868
559;33.888;0.000000;0.779811;2.078302;0.429197;-0.717877;-3.024555;0.031178
560;33.948;0.000000;0.779811;2.078302;0.429197;-0.736048;-3.020306;0.031485
561;34.008;0.000000;0.779811;2.078302;0.429203;-0.754326;-3.015916;0.031793
562;34.068;0.000000;0.779811;2.078302;0.429203;-0.772381;-3.011467;0.032097
563;34.128;0.000000;0.779811;2.078302;0.429203;-0.790508;-3.006885;0.032401
564;34.1941;0.000000;0.779811;2.078302;0.429209;-0.808526;-3.002216;0.032703
565;34.25;0.000000;0.779811;2.078302;0.429215;-0.825963;-2.997590;0.032995
566;34.3101;0.000000;0.779811;2.078302;0.429215;-0.844775;-2.992479;0.033309
567;34.3701;0.000000;0.779811;2.078302;0.429221;-0.862579;-2.987525;0.033605
568;34.43;0.000000;0.779811;2.078311;0.429221;-0.880567;-2.982405;0.033904
569;34.4921;0.000000;0.779811;2.078311;0.429230;-0.897927;-2.977362;0.034156
570;34.552;0.000000;0.779811;2.078311;0.429230;-0.916615;-2.971803;0.034465
571;34.612;0.000000;0.779811;2.078311;0.429236;-0.934218;-2.966451;0.034755
572;34.672;0.000000;0.779811;2.078311;0.429236;-0.951936;-2.960950;0.035047
573;34.732;0.000000;0.779811;2.078311;0.429236;-0.969702;-2.955319;0.035338
574;34.792;0.000000;0.779811;2.078311;0.429236;-0.987484;-2.949566;0.035629
575;34.852;0.000000;0.779811;2.078319;0.429242;-1.005265;-2.943696;0.035920
576;34.9201;0.000000;0.779811;2.078319;0.429242;-1.022930;-2.937748;0.036208
577;34.988;0.000000;0.779812;2.078328;0.429242;-1.040530;-2.931705;0.036495
578;35.0479;0.000000;0.779812;2.078328;0.429242;-1.057870;-2.925637;0.036776
579;35.108;0.000000;0.779812;2.078328;0.429242;-1.075557;-2.919331;0.037062
580;35.168;0.000000;0.779812;2.078328;0.429242;-1.093159;-2.912935;0.037346
581;35.228;0.000000;0.779812;2.078328;0.429242;-1.110692;-2.906447;0.037628
582;35.288;0.000000;0.779812;2.078328;0.429242;-1.128171;-2.899860;0.037909
583;35.356;0.000000;0.779812;2.078328;0.429242;-1.145755;-2.893120;0.038220
584;35.416;0.000000;0.779812;2.078328;0.429242;-1.163092;-2.886348;0.038497
585;35.4759;0.000000;0.779812;2.078328;0.429242;-1.180296;-2.879512;0.038771
586;35.5359;0.000000;0.779812;2.078328;0.429242;-1.197616;-2.872511;0.039046
587;35.5959;0.000000;0.779812;2.078328;0.429242;-1.214896;-2.865406;0.039320
588;35.6559;0.000000;0.779812;2.078328;0.429244;-1.232167;-2.858188;0.039556
589;35.7159;0.000000;0.779812;2.078328;0.429244;-1.249378;-2.850871;0.039827
590;35.7759;0.000000;0.779812;2.078328;0.429244;-1.266577;-2.843437;0.040098
591;35.836;0.000000;0.779812;2.078328;0.429244;-1.283686;-2.835920;0.040366
592;35.896;0.000000;0.779812;2.078328;0.429244;-1.300735;-2.828309;0.040632
593;35.956;0.000000;0.779812;2.078328;0.429244;-1.317678;-2.820625;0.040896
594;36.016;0.000000;0.779812;2.078328;0.429244;-1.334652;-2.812804;0.041160
595;36.076;0.000000;0.779812;2.078328;0.429244;-1.351581;-2.804881;0.041423
596;36.136;0.000000;0.779812;2.078328;0.429244;-1.368463;-2.796858;0.041684
597;36.1961;0.000000;0.779812;2.078328;0.429244;-1.385358;-2.788705;0.041944
598;36.256;0.000000;0.779812;2.078328;0.429244;-1.402115;-2.780495;0.042202
599;36.316;0.000000;0.779812;2.078328;0.429244;-1.418838;-2.772178;0.042458
600;36.376;0.000000;0.779812;2.078328;0.429244;-1.435471;-2.763792;0.042741
601;36.436;0.000000;0.779812;2.078328;0.429244;-1.452096;-2.755276;0.042994
602;36.496;0.000000;0.779812;2.078328;0.429244;-1.468596;-2.746700;0.043245
603;36.556;0.000000;0.779812;2.078328;0.429244;-1.485196;-2.737947;0.043496
604;36.616;0.000000;0.779812;2.078328;0.429244;-1.501714;-2.729110;0.043746
605;36.676;0.000000;0.779812;2.078328;0.429244;-1.518136;-2.720199;0.043993
606;36.736;0.000000;0.779812;2.078328;0.429244;-1.534534;-2.711174;0.044239
607;36.796;0.000000;0.779812;2.078328;0.429244;-1.550791;-2.702100;0.044482
608;36.856;0.000000;0.779812;2.078328;0.429244;-1.567098;-2.692871;0.044725
609;36.916;0.000000;0.779812;2.078328;0.429244;-1.583277;-2.683586;0.044966
610;36.9873;0.000000;0.779812;2.078328;0.429244;-1.599474;-2.674163;0.045206
611;37.044;0.000000;0.779812;2.078328;0.429244;-1.615864;-2.664495;0.045448
612;37.104;0.000000;0.779812;2.078328;0.429244;-1.631585;-2.655095;0.045679
613;37.1768;0.000000;0.779812;2.078328;0.429244;-1.647513;-2.645443;0.045913
614;37.2343;0.000000;0.779812;2.078328;0.429244;-1.663659;-2.635528;0.046149
615;37.294;0.000000;0.779812;2.078328;0.429244;-1.678926;-2.626028;0.046372
616;37.354;0.000000;0.779812;2.078328;0.429244;-1.695270;-2.615723;0.046609
617;37.4141;0.000000;0.779812;2.078328;0.429244;-1.710987;-2.605692;0.046864
618;37.474;0.000000;0.779812;2.078328;0.429244;-1.726710;-2.595513;0.047091
619;37.534;0.000000;0.779812;2.078328;0.429244;-1.742416;-2.585211;0.047316
620;37.594;0.000000;0.779812;2.078328;0.429244;-1.757948;-2.574891;0.047539
621;37.654;0.000000;0.779812;2.078328;0.429244;-1.773434;-2.564468;0.047760
622;37.714;0.000000;0.779812;2.078328;0.429244;-1.788914;-2.553915;0.047980
623;37.774;0.000000;0.779812;2.078328;0.429244;-1.804206;-2.543356;0.048196
624;37.834;0.000000;0.779812;2.078328;0.429244;-1.819603;-2.532589;0.048414
625;37.894;0.000000;0.779812;2.078328;0.429244;-1.834909;-2.521749;0.048629
626;37.9541;0.000000;0.779811;2.078319;0.429244;-1.850218;-2.510768;0.048843
627;38.014;0.000000;0.779811;2.078319;0.429244;-1.865244;-2.499855;0.049052
628;38.0741;0.000000;0.779812;2.078328;0.429244;-1.880303;-2.488781;0.049262
629;38.134;0.000000;0.779811;2.078319;0.429244;-1.895389;-2.477546;0.049470
630;38.1941;0.000000;0.779811;2.078319;0.429244;-1.910261;-2.466334;0.049675
631;38.2541;0.000000;0.779811;2.078319;0.429244;-1.925108;-2.455001;0.049879
632;38.3139;0.000000;0.779812;2.078328;0.429244;-1.939969;-2.443517;0.050083
633;38.374;0.000000;0.779811;2.078319;0.429244;-1.954787;-2.431924;0.050284
634;38.434;0.000000;0.779811;2.078319;0.429244;-1.969417;-2.420336;0.050482
635;38.5046;0.000000;0.779812;2.078328;0.429244;-1.983994;-2.408649;0.050680
636;38.56;0.000000;0.779811;2.078319;0.429244;-1.998658;-2.396747;0.050876
637;38.6201;0.000000;0.779811;2.078319;0.429244;-2.013016;-2.384951;0.051068
638;38.68;0.000000;0.779811;2.078319;0.429244;-2.027383;-2.373004;0.051260
639;38.748;0.000000;0.779811;2.078319;0.429244;-2.041770;-2.360894;0.051451
640;38.8041;0.000000;0.779811;2.078319;0.429244;-2.055996;-2.348775;0.051638
641;38.864;0.000000;0.779811;2.078319;0.429244;-2.070239;-2.336493;0.051825
642;38.9241;0.000000;0.779811;2.078319;0.429244;-2.084244;-2.324271;0.052009
643;38.984;0.000000;0.779811;2.078319;0.429244;-2.098330;-2.311830;0.052192
